Time,Amplitude
6.4,0.293892626
6.401,0.384050338
6.402,0.465121927
6.403,0.528921161
6.404,0.568951429
6.405,0.581041689
6.406,0.563754763
6.407,0.518528034
6.408,0.449532749
6.409,0.363265724
6.41,0.267913397
6.411,0.172550494
6.412,0.086251739
6.413,0.017203573
6.414,-0.028097188
6.415,-0.045479292
6.416,-0.033505354
6.417,0.006387454
6.418,0.070028095
6.419,0.150919965
6.42,0.240876837
6.421,0.3308242
6.422,0.411687542
6.423,0.475280637
6.424,0.515106885
6.425,0.52699525
6.426,0.509508563
6.427,0.464084214
6.428,0.394893459
6.429,0.308433121
6.43,0.212889646
6.431,0.117337766
6.432,0.030852215
6.433,-0.038380561
6.434,-0.083863737
6.435,-0.101426055
6.436,-0.089630121
6.437,-0.049913102
6.438,0.013553972
6.439,0.094274505
6.44,0.184062276
6.441,0.273842782
6.442,0.354541515
6.443,0.417972258
6.444,0.457638416
6.445,0.46936896
6.446,0.451726727
6.447,0.406149113
6.448,0.336807381
6.449,0.250198358
6.45,0.154508497
6.451,0.058812537
6.452,-0.027814785
6.453,-0.097187015
6.454,-0.142807324
6.455,-0.160504447
6.456,-0.148840987
6.457,-0.109254104
6.458,-0.045914823
6.459,0.034680265
6.46,0.124344944
6.461,0.214004714
6.462,0.294585074
6.463,0.357899812
6.464,0.397452335
6.465,0.409071621
6.466,0.39132051
6.467,0.345636403
6.468,0.276190566
6.469,0.189479832
6.47,0.093690657
6.471,-0.002102216
6.472,-0.088824046
6.473,-0.158288376
6.474,-0.203998372
6.475,-0.221782767
6.476,-0.21020416
6.477,-0.170699707
6.478,-0.10744043
6.479,-0.026922919
6.48,0.062666617
6.481,0.152253678
6.482,0.232763768
6.483,0.296010675
6.484,0.335497812
6.485,0.347054157
6.486,0.329242553
6.487,0.283500404
6.488,0.213998978
6.489,0.127235111
6.49,0.03139526
6.491,-0.064445831
6.492,-0.151213417
6.493,-0.220721039
6.494,-0.266471864
6.495,-0.28429462
6.496,-0.272751907
6.497,-0.233280878
6.498,-0.170052556
6.499,-0.089563526
6.5,1.14E-14
6.501,0.089563526
6.502,0.170052556
6.503,0.233280878
6.504,0.272751907
6.505,0.28429462
6.506,0.266471864
6.507,0.220721039
6.508,0.151213417
6.509,0.064445831
6.51,-0.03139526
6.511,-0.127235111
6.512,-0.213998978
6.513,-0.283500404
6.514,-0.329242553
6.515,-0.347054157
6.516,-0.335497812
6.517,-0.296010675
6.518,-0.232763768
6.519,-0.152253678
6.52,-0.062666617
6.521,0.026922919
6.522,0.10744043
6.523,0.170699707
6.524,0.21020416
6.525,0.221782767
6.526,0.203998372
6.527,0.158288376
6.528,0.088824046
6.529,0.002102216
6.53,-0.093690657
6.531,-0.189479832
6.532,-0.276190566
6.533,-0.345636403
6.534,-0.39132051
6.535,-0.409071621
6.536,-0.397452335
6.537,-0.357899812
6.538,-0.294585074
6.539,-0.214004714
6.54,-0.124344944
6.541,-0.034680265
6.542,0.045914823
6.543,0.109254104
6.544,0.148840987
6.545,0.160504447
6.546,0.142807324
6.547,0.097187015
6.548,0.027814785
6.549,-0.058812537
6.55,-0.154508497
6.551,-0.250198358
6.552,-0.336807381
6.553,-0.406149113
6.554,-0.451726727
6.555,-0.46936896
6.556,-0.457638416
6.557,-0.417972258
6.558,-0.354541515
6.559,-0.273842782
6.56,-0.184062276
6.561,-0.094274505
6.562,-0.013553972
6.563,0.049913102
6.564,0.089630121
6.565,0.101426055
6.566,0.083863737
6.567,0.038380561
6.568,-0.030852215
6.569,-0.117337766
6.57,-0.212889646
6.571,-0.308433121
6.572,-0.394893459
6.573,-0.464084214
6.574,-0.509508563
6.575,-0.52699525
6.576,-0.515106885
6.577,-0.475280637
6.578,-0.411687542
6.579,-0.3308242
6.58,-0.240876837
6.581,-0.150919965
6.582,-0.070028095
6.583,-0.006387454
6.584,0.033505354
6.585,0.045479292
6.586,0.028097188
6.587,-0.017203573
6.588,-0.086251739
6.589,-0.172550494
6.59,-0.267913397
6.591,-0.363265724
6.592,-0.449532749
6.593,-0.518528034
6.594,-0.563754763
6.595,-0.581041689
6.596,-0.568951429
6.597,-0.528921161
6.598,-0.465121927
6.599,-0.384050338
6.6,-0.293892626
6.601,-0.203723312
6.602,-0.122616916
6.603,-0.058759673
6.604,-0.018648194
6.605,-0.006453527
6.606,-0.023612852
6.607,-0.068688792
6.608,-0.137510105
6.609,-0.223579983
6.61,-0.318711995
6.611,-0.413831425
6.612,-0.499863556
6.613,-0.568621961
6.614,-0.613609833
6.615,-0.630655933
6.616,-0.618322889
6.617,-0.578047887
6.618,-0.51400198
6.619,-0.432681788
6.62,-0.342273553
6.621,-0.251851806
6.622,-0.170491077
6.623,-0.106377611
6.624,-0.06600803
6.625,-0.053553391
6.626,-0.070450884
6.627,-0.115263143
6.628,-0.183818937
6.629,-0.269621467
6.63,-0.364484314
6.631,-0.459332771
6.632,-0.545092134
6.633,-0.613575985
6.634,-0.658287528
6.635,-0.675055535
6.636,-0.662442645
6.637,-0.621886056
6.638,-0.557556831
6.639,-0.475951602
6.64,-0.385256621
6.641,-0.294546432
6.642,-0.212895575
6.643,-0.148490307
6.644,-0.107827261
6.645,-0.095077506
6.646,-0.111678244
6.647,-0.156192121
6.648,-0.224447917
6.649,-0.309948845
6.65,-0.404508497
6.651,-0.499052181
6.652,-0.584505201
6.653,-0.652681153
6.654,-0.697083254
6.655,-0.713540287
6.656,-0.700614904
6.657,-0.659744315
6.658,-0.595099596
6.659,-0.513177389
6.66,-0.422163963
6.661,-0.33113387
6.662,-0.249161665
6.663,-0.184433618
6.664,-0.143446373
6.665,-0.130371014
6.666,-0.146644754
6.667,-0.190830252
6.668,-0.258756302
6.669,-0.343926129
6.67,-0.43815334
6.671,-0.532363253
6.672,-0.617481189
6.673,-0.685320754
6.674,-0.729385179
6.675,-0.745503262
6.676,-0.732237667
6.677,-0.691025617
6.678,-0.626038201
6.679,-0.543772078
6.68,-0.452413526
6.681,-0.361037114
6.682,-0.27871741
6.683,-0.213640695
6.684,-0.172303631
6.685,-0.158877313
6.686,-0.174798969
6.687,-0.218631272
6.688,-0.286203028
6.689,-0.371017478
6.69,-0.464888243
6.691,-0.558740655
6.692,-0.643500047
6.693,-0.710980042
6.694,-0.754683884
6.695,-0.770440384
6.696,-0.756812223
6.697,-0.715236636
6.698,-0.649884728
6.699,-0.567253171
6.7,-0.475528258
6.701,-0.383784572
6.702,-0.301096697
6.703,-0.235650927
6.704,-0.19394394
6.705,-0.180146843
6.706,-0.195696881
6.707,-0.239156741
6.708,-0.306355244
6.709,-0.390795646
6.71,-0.484291581
6.711,-0.577768397
6.712,-0.662151442
6.713,-0.729254354
6.714,-0.772580391
6.715,-0.787958381
6.716,-0.773951017
6.717,-0.73199555
6.718,-0.666263102
6.719,-0.583250357
6.72,-0.491143625
6.721,-0.399017504
6.722,-0.315946592
6.723,-0.250117199
6.724,-0.208026017
6.725,-0.19384417
6.726,-0.209008917
6.727,-0.252082961
6.728,-0.318895137
6.729,-0.402948717
6.73,-0.496057351
6.731,-0.589146401
6.732,-0.673141231
6.733,-0.739855494
6.734,-0.782792463
6.735,-0.797780982
6.736,-0.783383759
6.737,-0.741038062
6.738,-0.674915026
6.739,-0.591511351
6.74,-0.499013364
6.741,-0.406495677
6.742,-0.323032903
6.743,-0.256811369
6.744,-0.214327781
6.745,-0.19975328
6.746,-0.21452514
6.747,-0.257206078
6.748,-0.323624946
6.749,-0.407285032
6.75,-0.5
6.751,-0.592695229
6.752,-0.676296098
6.753,-0.742616275
6.754,-0.78515905
6.755,-0.79975328
6.756,-0.784961691
6.757,-0.742221566
6.758,-0.675704054
6.759,-0.591905873
6.76,-0.499013364
6.761,-0.406101155
6.762,-0.322243874
6.763,-0.255627866
6.764,-0.21274985
6.765,-0.197780982
6.766,-0.212158554
6.767,-0.254445297
6.768,-0.32047008
6.769,-0.403736204
6.77,-0.496057351
6.771,-0.588358914
6.772,-0.671566289
6.773,-0.737493158
6.774,-0.779642827
6.775,-0.79384417
6.776,-0.778659927
6.777,-0.735527396
6.778,-0.668617743
6.779,-0.584427701
6.78,-0.491143625
6.781,-0.39784016
6.782,-0.313591951
6.783,-0.246585354
6.784,-0.203317107
6.785,-0.187958381
6.786,-0.201946482
6.787,-0.243844157
6.788,-0.309480291
6.789,-0.3923582
6.79,-0.484291581
6.791,-0.576205842
6.792,-0.659026395
6.793,-0.724566937
6.794,-0.766330791
6.795,-0.780146843
6.796,-0.764577849
6.797,-0.721061124
6.798,-0.653767848
6.799,-0.569194769
6.8,-0.475528258
6.801,-0.381842974
6.802,-0.297213577
6.803,-0.229826439
6.804,-0.186178313
6.805,-0.170440384
6.806,-0.184049974
6.807,-0.225569845
6.808,-0.290828896
6.809,-0.373330458
6.81,-0.464888243
6.811,-0.556427675
6.812,-0.638874179
6.813,-0.704041468
6.814,-0.745432879
6.815,-0.758877313
6.816,-0.742937541
6.817,-0.699050892
6.818,-0.631388561
6.819,-0.546447311
6.82,-0.452413526
6.821,-0.358361881
6.822,-0.27336705
6.823,-0.20561542
6.824,-0.161603757
6.825,-0.145503262
6.826,-0.15875127
6.827,-0.199910557
6.828,-0.264810038
6.829,-0.346953057
6.83,-0.43815334
6.831,-0.529336326
6.832,-0.611427453
6.833,-0.676240449
6.834,-0.717278663
6.835,-0.730371014
6.836,-0.714080283
6.837,-0.669843814
6.838,-0.601832817
6.839,-0.516544066
6.84,-0.422163963
6.841,-0.327767193
6.842,-0.242428444
6.843,-0.174334118
6.844,-0.129980995
6.845,-0.113540287
6.846,-0.126449344
6.847,-0.167270956
6.848,-0.23183405
6.849,-0.313641984
6.85,-0.404508497
6.851,-0.495359041
6.852,-0.577119068
6.853,-0.641602318
6.854,-0.682312154
6.855,-0.695077506
6.856,-0.678461171
6.857,-0.633900504
6.858,-0.565566726
6.859,-0.479956628
6.86,-0.385256621
6.861,-0.290541405
6.862,-0.20488568
6.863,-0.136475859
6.864,-0.091808735
6.865,-0.075055535
6.866,-0.087653618
6.867,-0.128165788
6.868,-0.192420983
6.869,-0.273922575
6.87,-0.364484314
6.871,-0.455031663
6.872,-0.536490088
6.873,-0.60067334
6.874,-0.641084793
6.875,-0.653553391
6.876,-0.63664194
6.877,-0.591787808
6.878,-0.523162229
6.879,-0.437262003
6.88,-0.342273553
6.881,-0.247271591
6.882,-0.161330828
6.883,-0.09263769
6.884,-0.047688979
6.885,-0.030655933
6.886,-0.042975923
6.887,-0.083211764
6.888,-0.147192405
6.889,-0.228421228
6.89,-0.318711995
6.891,-0.408990179
6.892,-0.490181256
6.893,-0.554098989
6.894,-0.594246761
6.895,-0.606453527
6.896,-0.589282104
6.897,-0.544169869
6.898,-0.475288067
6.899,-0.389133508
6.9,-0.293892626
6.901,-0.198640142
6.902,-0.112450776
6.903,-0.043510964
6.904,0.00168248
6.905,0.018958311
6.906,0.006879147
6.907,-0.033117837
6.908,-0.096861598
6.909,-0.177855528
6.91,-0.267913397
6.911,-0.35796069
6.912,-0.438922891
6.913,-0.50261377
6.914,-0.542536722
6.915,-0.554520708
6.916,-0.537128556
6.917,-0.491797651
6.918,-0.422699246
6.919,-0.336330161
6.92,-0.240876837
6.921,-0.145414004
6.922,-0.05901639
6.923,0.010129559
6.924,0.055527025
6.925,0.07300475
6.926,0.061125347
6.927,0.021325983
6.928,-0.042222308
6.929,-0.123022925
6.93,-0.212889646
6.931,-0.302747963
6.932,-0.383523366
6.933,-0.447029636
6.934,-0.486770173
6.935,-0.498573945
6.936,-0.481003788
6.937,-0.435497094
6.938,-0.366225123
6.939,-0.279684701
6.94,-0.184062276
6.941,-0.088432585
6.942,-0.001870364
6.943,0.067437938
6.944,0.112995493
6.945,0.13063104
6.946,0.118907183
6.947,0.079261083
6.948,0.015863771
6.949,-0.064788162
6.95,-0.154508497
6.951,-0.244222733
6.952,-0.324856366
6.953,-0.388223182
6.954,-0.427826586
6.955,-0.439495553
6.956,-0.421792923
6.957,-0.376156093
6.958,-0.306756329
6.959,-0.220090461
6.96,-0.124344944
6.961,-0.028594517
6.962,0.058086077
6.963,0.127510385
6.964,0.173181574
6.965,0.190928379
6.966,0.1793134
6.967,0.139773794
6.968,0.076480585
6.969,-0.004069636
6.97,-0.093690657
6.971,-0.18330798
6.972,-0.263847105
6.973,-0.327121821
6.974,-0.366635537
6.975,-0.378217233
6.976,-0.360429749
6.977,-0.31471049
6.978,-0.245230721
6.979,-0.158487278
6.98,-0.062666617
6.981,0.033156518
6.982,0.119907383
6.983,0.189399521
6.984,0.235136097
6.985,0.252945843
6.986,0.241391357
6.987,0.201909793
6.988,0.138672173
6.989,0.058175085
6.99,-0.03139526
6.991,-0.120964366
6.992,-0.201457735
6.993,-0.264689157
6.994,-0.304162046
6.995,-0.31570538
6.996,-0.297882003
6.997,-0.252129318
6.998,-0.182618596
6.999,-0.09584667
7,5.44E-14
7.001,0.09584667
7.002,0.182618596
7.003,0.252129318
7.004,0.297882003
7.005,0.31570538
7.006,0.304162046
7.007,0.264689157
7.008,0.201457735
7.009,0.120964366
7.01,0.03139526
7.011,-0.058175085
7.012,-0.138672173
7.013,-0.201909793
7.014,-0.241391357
7.015,-0.252945843
7.016,-0.235136097
7.017,-0.189399521
7.018,-0.119907383
7.019,-0.033156518
7.02,0.062666617
7.021,0.158487278
7.022,0.245230721
7.023,0.31471049
7.024,0.360429749
7.025,0.378217233
7.026,0.366635537
7.027,0.327121821
7.028,0.263847105
7.029,0.18330798
7.03,0.093690657
7.031,0.004069636
7.032,-0.076480585
7.033,-0.139773794
7.034,-0.1793134
7.035,-0.190928379
7.036,-0.173181574
7.037,-0.127510385
7.038,-0.058086077
7.039,0.028594517
7.04,0.124344944
7.041,0.220090461
7.042,0.306756329
7.043,0.376156093
7.044,0.421792923
7.045,0.439495553
7.046,0.427826586
7.047,0.388223182
7.048,0.324856366
7.049,0.244222733
7.05,0.154508497
7.051,0.064788162
7.052,-0.015863771
7.053,-0.079261083
7.054,-0.118907183
7.055,-0.13063104
7.056,-0.112995493
7.057,-0.067437938
7.058,0.001870364
7.059,0.088432585
7.06,0.184062276
7.061,0.279684701
7.062,0.366225123
7.063,0.435497094
7.064,0.481003788
7.065,0.498573945
7.066,0.486770173
7.067,0.447029636
7.068,0.383523366
7.069,0.302747963
7.07,0.212889646
7.071,0.123022925
7.072,0.042222308
7.073,-0.021325983
7.074,-0.061125347
7.075,-0.07300475
7.076,-0.055527025
7.077,-0.010129559
7.078,0.05901639
7.079,0.145414004
7.08,0.240876837
7.081,0.336330161
7.082,0.422699246
7.083,0.491797651
7.084,0.537128556
7.085,0.554520708
7.086,0.542536722
7.087,0.50261377
7.088,0.438922891
7.089,0.35796069
7.09,0.267913397
7.091,0.177855528
7.092,0.096861598
7.093,0.033117837
7.094,-0.006879147
7.095,-0.018958311
7.096,-0.00168248
7.097,0.043510964
7.098,0.112450776
7.099,0.198640142
7.1,0.293892626
7.101,0.389133508
7.102,0.475288067
7.103,0.544169869
7.104,0.589282104
7.105,0.606453527
7.106,0.594246761
7.107,0.554098989
7.108,0.490181256
7.109,0.408990179
7.11,0.318711995
7.111,0.228421228
7.112,0.147192405
7.113,0.083211764
7.114,0.042975923
7.115,0.030655933
7.116,0.047688979
7.117,0.09263769
7.118,0.161330828
7.119,0.247271591
7.12,0.342273553
7.121,0.437262003
7.122,0.523162229
7.123,0.591787808
7.124,0.63664194
7.125,0.653553391
7.126,0.641084793
7.127,0.60067334
7.128,0.536490088
7.129,0.455031663
7.13,0.364484314
7.131,0.273922575
7.132,0.192420983
7.133,0.128165788
7.134,0.087653618
7.135,0.075055535
7.136,0.091808735
7.137,0.136475859
7.138,0.20488568
7.139,0.290541405
7.14,0.385256621
7.141,0.479956628
7.142,0.565566726
7.143,0.633900504
7.144,0.678461171
7.145,0.695077506
7.146,0.682312154
7.147,0.641602318
7.148,0.577119068
7.149,0.495359041
7.15,0.404508497
7.151,0.313641984
7.152,0.23183405
7.153,0.167270956
7.154,0.126449344
7.155,0.113540287
7.156,0.129980995
7.157,0.174334118
7.158,0.242428444
7.159,0.327767193
7.16,0.422163963
7.161,0.516544066
7.162,0.601832817
7.163,0.669843814
7.164,0.714080283
7.165,0.730371014
7.166,0.717278663
7.167,0.676240449
7.168,0.611427453
7.169,0.529336326
7.17,0.43815334
7.171,0.346953057
7.172,0.264810038
7.173,0.199910557
7.174,0.15875127
7.175,0.145503262
7.176,0.161603757
7.177,0.20561542
7.178,0.27336705
7.179,0.358361881
7.18,0.452413526
7.181,0.546447311
7.182,0.631388561
7.183,0.699050892
7.184,0.742937541
7.185,0.758877313
7.186,0.745432879
7.187,0.704041468
7.188,0.638874179
7.189,0.556427675
7.19,0.464888243
7.191,0.373330458
7.192,0.290828896
7.193,0.225569845
7.194,0.184049974
7.195,0.170440384
7.196,0.186178313
7.197,0.229826439
7.198,0.297213577
7.199,0.381842974
7.2,0.475528258
7.201,0.569194769
7.202,0.653767848
7.203,0.721061124
7.204,0.764577849
7.205,0.780146843
7.206,0.766330791
7.207,0.724566937
7.208,0.659026395
7.209,0.576205842
7.21,0.484291581
7.211,0.3923582
7.212,0.309480291
7.213,0.243844157
7.214,0.201946482
7.215,0.187958381
7.216,0.203317107
7.217,0.246585354
7.218,0.313591951
7.219,0.39784016
7.22,0.491143625
7.221,0.584427701
7.222,0.668617743
7.223,0.735527396
7.224,0.778659927
7.225,0.79384417
7.226,0.779642827
7.227,0.737493158
7.228,0.671566289
7.229,0.588358914
7.23,0.496057351
7.231,0.403736204
7.232,0.32047008
7.233,0.254445297
7.234,0.212158554
7.235,0.197780982
7.236,0.21274985
7.237,0.255627866
7.238,0.322243874
7.239,0.406101155
7.24,0.499013364
7.241,0.591905873
7.242,0.675704054
7.243,0.742221566
7.244,0.784961691
7.245,0.79975328
7.246,0.78515905
7.247,0.742616275
7.248,0.676296098
7.249,0.592695229
7.25,0.5
7.251,0.407285032
7.252,0.323624946
7.253,0.257206078
7.254,0.21452514
7.255,0.19975328
7.256,0.214327781
7.257,0.256811369
7.258,0.323032903
7.259,0.406495677
7.26,0.499013364
7.261,0.591511351
7.262,0.674915026
7.263,0.741038062
7.264,0.783383759
7.265,0.797780982
7.266,0.782792463
7.267,0.739855494
7.268,0.673141231
7.269,0.589146401
7.27,0.496057351
7.271,0.402948717
7.272,0.318895137
7.273,0.252082961
7.274,0.209008917
7.275,0.19384417
7.276,0.208026017
7.277,0.250117199
7.278,0.315946592
7.279,0.399017504
7.28,0.491143625
7.281,0.583250357
7.282,0.666263102
7.283,0.73199555
7.284,0.773951017
7.285,0.787958381
7.286,0.772580391
7.287,0.729254354
7.288,0.662151442
7.289,0.577768397
7.29,0.484291581
7.291,0.390795646
7.292,0.306355244
7.293,0.239156741
7.294,0.195696881
7.295,0.180146843
7.296,0.19394394
7.297,0.235650927
7.298,0.301096697
7.299,0.383784572
7.3,0.475528258
7.301,0.567253171
7.302,0.649884728
7.303,0.715236636
7.304,0.756812223
7.305,0.770440384
7.306,0.754683884
7.307,0.710980042
7.308,0.643500047
7.309,0.558740655
7.31,0.464888243
7.311,0.371017478
7.312,0.286203028
7.313,0.218631272
7.314,0.174798969
7.315,0.158877313
7.316,0.172303631
7.317,0.213640695
7.318,0.27871741
7.319,0.361037114
7.32,0.452413526
7.321,0.543772078
7.322,0.626038201
7.323,0.691025617
7.324,0.732237667
7.325,0.745503262
7.326,0.729385179
7.327,0.685320754
7.328,0.617481189
7.329,0.532363253
7.33,0.43815334
7.331,0.343926129
7.332,0.258756302
7.333,0.190830252
7.334,0.146644754
7.335,0.130371014
7.336,0.143446373
7.337,0.184433618
7.338,0.249161665
7.339,0.33113387
7.34,0.422163963
7.341,0.513177389
7.342,0.595099596
7.343,0.659744315
7.344,0.700614904
7.345,0.713540287
7.346,0.697083254
7.347,0.652681153
7.348,0.584505201
7.349,0.499052181
7.35,0.404508497
7.351,0.309948845
7.352,0.224447917
7.353,0.156192121
7.354,0.111678244
7.355,0.095077506
7.356,0.107827261
7.357,0.148490307
7.358,0.212895575
7.359,0.294546432
7.36,0.385256621
7.361,0.475951602
7.362,0.557556831
7.363,0.621886056
7.364,0.662442645
7.365,0.675055535
7.366,0.658287528
7.367,0.613575985
7.368,0.545092134
7.369,0.459332771
7.37,0.364484314
7.371,0.269621467
7.372,0.183818937
7.373,0.115263143
7.374,0.070450884
7.375,0.053553391
7.376,0.06600803
7.377,0.106377611
7.378,0.170491077
7.379,0.251851806
7.38,0.342273553
7.381,0.432681788
7.382,0.51400198
7.383,0.578047887
7.384,0.618322889
7.385,0.630655933
7.386,0.613609833
7.387,0.568621961
7.388,0.499863556
7.389,0.413831425
7.39,0.318711995
7.391,0.223579983
7.392,0.137510105
7.393,0.068688792
7.394,0.023612852
7.395,0.006453527
